gene_id	n_transcripts
LOC122272202	1
LOC122272207	1
LOC122272210	1
LOC122272211	1
LOC122272212	1
LOC122272213	1
LOC122272216	1
LOC122272219	1
LOC122272221	1
LOC122272223	1
LOC122272224	1
LOC122272226	1
LOC122272227	1
LOC122272229	1
LOC122272230	1
LOC122272234	1
LOC122272235	1
LOC122272236	1
LOC122272244	1
LOC122272252	1
LOC122272253	1
LOC122272254	1
LOC122272255	1
LOC122272256	1
LOC122272258	1
LOC122272259	1
LOC122272263	1
LOC122272265	1
LOC122272267	1
LOC122272273	1
LOC122272274	1
LOC122272275	1
LOC122272276	1
LOC122272277	1
LOC122272280	1
LOC122272282	1
LOC122272284	1
LOC122272285	1
LOC122272287	1
LOC122272289	1
LOC122272291	1
LOC122272297	1
LOC122272302	1
LOC122272304	1
LOC122272305	1
LOC122272306	1
LOC122272310	1
LOC122272313	1
LOC122272317	1
LOC122272318	1
LOC122272322	1
LOC122272324	1
LOC122272326	1
LOC122272328	1
LOC122272335	1
LOC122272337	1
LOC122272339	1
LOC122272340	1
LOC122272344	1
LOC122272354	1
LOC122272355	1
LOC122272357	1
LOC122272361	1
LOC122272367	1
LOC122272368	1
LOC122272370	1
LOC122272371	1
LOC122272373	1
LOC122272374	1
LOC122272375	1
LOC122272378	1
LOC122272380	1
LOC122272383	1
LOC122272388	1
LOC122272393	1
LOC122272398	1
LOC122272399	1
LOC122272405	1
LOC122272406	1
LOC122272407	1
LOC122272408	1
LOC122272409	1
LOC122272410	1
LOC122272414	1
LOC122272431	1
LOC122272433	1
LOC122272440	1
LOC122272442	1
LOC122272443	1
LOC122272445	1
LOC122272448	1
LOC122272449	1
LOC122272456	1
LOC122272457	1
LOC122272459	1
LOC122272468	1
LOC122272470	1
LOC122272473	1
LOC122272478	1
LOC122272480	1
LOC122272482	1
LOC122272483	1
LOC122272484	1
LOC122272490	1
LOC122272491	1
LOC122272492	1
LOC122272494	1
LOC122272496	1
LOC122272499	1
LOC122272502	1
LOC122272504	1
LOC122272508	1
LOC122272509	1
LOC122272513	1
LOC122272516	1
LOC122272518	1
LOC122272523	1
LOC122272532	1
LOC122272533	1
LOC122272537	1
LOC122272542	1
LOC122272547	1
LOC122272550	1
LOC122272551	1
LOC122272552	1
LOC122272554	1
LOC122272556	1
LOC122272557	1
LOC122272559	1
LOC122272561	1
LOC122272563	1
LOC122272565	1
LOC122272566	1
LOC122272573	1
LOC122272574	1
LOC122272577	1
LOC122272581	1
LOC122272583	1
LOC122272587	1
LOC122272590	1
LOC122272592	1
LOC122272594	1
LOC122272595	1
LOC122272596	1
LOC122272598	1
LOC122272599	1
LOC122272603	1
LOC122272604	1
LOC122272605	1
LOC122272606	1
LOC122272607	1
LOC122272610	1
LOC122272611	1
LOC122272612	1
LOC122272613	1
LOC122272616	1
LOC122272617	1
LOC122272619	1
LOC122272620	1
LOC122272625	1
LOC122272633	1
LOC122272635	1
LOC122272636	1
LOC122272640	1
LOC122272650	1
LOC122272653	1
LOC122272654	1
LOC122272657	1
LOC122272658	1
LOC122272659	1
LOC122272669	1
LOC122272671	1
LOC122272673	1
LOC122272674	1
LOC122272675	1
LOC122272677	1
LOC122272678	1
LOC122272682	1
LOC122272683	1
LOC122272684	1
LOC122272685	1
LOC122272686	1
LOC122272689	1
LOC122272696	1
LOC122272702	1
LOC122272703	1
LOC122272706	1
LOC122272709	1
LOC122272717	1
LOC122272721	1
LOC122272722	1
LOC122272723	1
LOC122272724	1
LOC122272730	1
LOC122272731	1
LOC122272732	1
LOC122272734	1
LOC122272736	1
LOC122272739	1
LOC122272743	1
LOC122272749	1
LOC122272750	1
LOC122272751	1
LOC122272758	1
LOC122272759	1
LOC122272761	1
LOC122272762	1
LOC122272764	1
LOC122272766	1
LOC122272767	1
LOC122272768	1
LOC122272769	1
LOC122272771	1
LOC122272775	1
LOC122272779	1
LOC122272782	1
LOC122272783	1
LOC122272790	1
LOC122272791	1
LOC122272792	1
LOC122272793	1
LOC122272797	1
LOC122272800	1
LOC122272801	1
LOC122272804	1
LOC122272808	1
LOC122272810	1
LOC122272812	1
LOC122272819	1
LOC122272822	1
LOC122272823	1
LOC122272832	1
LOC122272835	1
LOC122272836	1
LOC122272838	1
LOC122272839	1
LOC122272842	1
LOC122272844	1
LOC122272845	1
LOC122272846	1
LOC122272850	1
LOC122272852	1
LOC122272854	1
LOC122272855	1
LOC122272859	1
LOC122272867	1
LOC122272873	1
LOC122272874	1
LOC122272875	1
LOC122272879	1
LOC122272881	1
LOC122272882	1
LOC122272883	1
LOC122272891	1
LOC122272894	1
LOC122272899	1
LOC122272909	1
LOC122272912	1
LOC122272914	1
LOC122272915	1
LOC122272918	1
LOC122272919	1
LOC122272924	1
LOC122272933	1
LOC122272934	1
LOC122272944	1
LOC122272945	1
LOC122272946	1
LOC122272951	1
LOC122272955	1
LOC122272959	1
LOC122272960	1
LOC122272962	1
LOC122272964	1
LOC122272966	1
LOC122272967	1
LOC122272968	1
LOC122272969	1
LOC122272973	1
LOC122272974	1
LOC122272978	1
LOC122272979	1
LOC122272980	1
LOC122272981	1
LOC122272982	1
LOC122272988	1
LOC122272989	1
LOC122272993	1
LOC122272998	1
LOC122273000	1
LOC122273001	1
LOC122273006	1
LOC122273007	1
LOC122273008	1
LOC122273009	1
LOC122273011	1
LOC122273017	1
LOC122273020	1
LOC122273021	1
LOC122273026	1
LOC122273027	1
LOC122273029	1
LOC122273033	1
LOC122273035	1
LOC122273038	1
LOC122273042	1
LOC122273043	1
LOC122273047	1
LOC122273050	1
LOC122273052	1
LOC122273054	1
LOC122273056	1
LOC122273057	1
LOC122273059	1
LOC122273060	1
LOC122273064	1
LOC122273066	1
LOC122273067	1
LOC122273068	1
LOC122273071	1
LOC122273073	1
LOC122273074	1
LOC122273075	1
LOC122273076	1
LOC122273077	1
LOC122273080	1
LOC122273082	1
LOC122273084	1
LOC122273086	1
LOC122273087	1
LOC122273092	1
LOC122273094	1
LOC122273098	1
LOC122273100	1
LOC122273110	1
LOC122273111	1
LOC122273113	1
LOC122273119	1
LOC122273121	1
LOC122273131	1
LOC122273132	1
LOC122273133	1
LOC122273137	1
LOC122273138	1
LOC122273144	1
LOC122273148	1
LOC122273149	1
LOC122273150	1
LOC122273152	1
LOC122273155	1
LOC122273157	1
LOC122273159	1
LOC122273160	1
LOC122273163	1
LOC122273164	1
LOC122273169	1
LOC122273170	1
LOC122273172	1
LOC122273179	1
LOC122273180	1
LOC122273182	1
LOC122273183	1
LOC122273184	1
LOC122273185	1
LOC122273187	1
LOC122273192	1
LOC122273194	1
LOC122273195	1
LOC122273196	1
LOC122273198	1
LOC122273199	1
LOC122273202	1
LOC122273203	1
LOC122273210	1
LOC122273211	1
LOC122273213	1
LOC122273214	1
LOC122273216	1
LOC122273217	1
LOC122273221	1
LOC122273223	1
LOC122273224	1
LOC122273226	1
LOC122273227	1
LOC122273228	1
LOC122273229	1
LOC122273230	1
LOC122273232	1
LOC122273233	1
LOC122273235	1
LOC122273238	1
LOC122273239	1
LOC122273240	1
LOC122273241	1
LOC122273244	1
LOC122273248	1
LOC122273251	1
LOC122273256	1
LOC122273261	1
LOC122273264	1
LOC122273266	1
LOC122273270	1
LOC122273273	1
LOC122273276	1
LOC122273277	1
LOC122273278	1
LOC122273280	1
LOC122273282	1
LOC122273284	1
LOC122273285	1
LOC122273291	1
LOC122273295	1
LOC122273296	1
LOC122273298	1
LOC122273299	1
LOC122273301	1
LOC122273302	1
LOC122273312	1
LOC122273313	1
LOC122273317	1
LOC122273319	1
LOC122273323	1
LOC122273324	1
LOC122273327	1
LOC122273331	1
LOC122273332	1
LOC122273336	1
LOC122273343	1
LOC122273353	1
LOC122273354	1
LOC122273357	1
LOC122273361	1
LOC122273362	1
LOC122273364	1
LOC122273365	1
LOC122273366	1
LOC122273369	1
LOC122273371	1
LOC122273380	1
LOC122273381	1
LOC122273384	1
LOC122273385	1
LOC122273389	1
LOC122273396	1
LOC122273398	1
LOC122273403	1
LOC122273404	1
LOC122273409	1
LOC122273411	1
LOC122273421	1
LOC122273423	1
LOC122273424	1
LOC122273428	1
LOC122273429	1
LOC122273431	1
LOC122273433	1
LOC122273437	1
LOC122273443	1
LOC122273444	1
LOC122273445	1
LOC122273447	1
LOC122273449	1
LOC122273450	1
LOC122273454	1
LOC122273476	1
LOC122273478	1
LOC122273479	1
LOC122273484	1
LOC122273486	1
LOC122273490	1
LOC122273494	1
LOC122273496	1
LOC122273499	1
LOC122273502	1
LOC122273503	1
LOC122273507	1
LOC122273513	1
LOC122273530	1
LOC122273535	1
LOC122273539	1
LOC122273546	1
LOC122273553	1
LOC122273556	1
LOC122273562	1
LOC122273563	1
LOC122273569	1
LOC122273570	1
LOC122273574	1
LOC122273577	1
LOC122273584	1
LOC122273585	1
LOC122273586	1
LOC122273589	1
LOC122273590	1
LOC122273592	1
LOC122273600	1
LOC122273606	1
LOC122273607	1
LOC122273611	1
LOC122273615	1
LOC122273618	1
LOC122273619	1
LOC122273621	1
LOC122273624	1
LOC122273626	1
LOC122273627	1
LOC122273629	1
LOC122273636	1
LOC122273638	1
LOC122273639	1
LOC122273640	1
LOC122273647	1
LOC122273650	1
LOC122273653	1
LOC122273656	1
LOC122273662	1
LOC122273665	1
LOC122273676	1
LOC122273681	1
LOC122273682	1
LOC122273684	1
LOC122273688	1
LOC122273691	1
LOC122273693	1
LOC122273697	1
LOC122273698	1
LOC122273706	1
LOC122273709	1
LOC122273710	1
LOC122273712	1
LOC122273718	1
LOC122273720	1
LOC122273736	1
LOC122273746	1
LOC122273752	1
LOC122273758	1
LOC122273759	1
LOC122273762	1
LOC122273763	1
LOC122273764	1
LOC122273773	1
LOC122273776	1
LOC122273782	1
LOC122273783	1
LOC122273788	1
LOC122273789	1
LOC122273793	1
LOC122273794	1
LOC122273809	1
LOC122273813	1
LOC122273824	1
LOC122273825	1
LOC122273828	1
LOC122273829	1
LOC122273830	1
LOC122273833	1
LOC122273834	1
LOC122273838	1
LOC122273843	1
LOC122273852	1
LOC122273861	1
LOC122273872	1
LOC122273883	1
LOC122273884	1
LOC122273885	1
LOC122273886	1
LOC122273893	1
LOC122273899	1
LOC122273900	1
LOC122273905	1
LOC122273906	1
LOC122273919	1
LOC122273926	1
LOC122273929	1
LOC122273931	1
LOC122273937	1
LOC122273942	1
LOC122273944	1
LOC122273946	1
LOC122273947	1
LOC122273949	1
LOC122273950	1
LOC122273957	1
LOC122273963	1
LOC122273968	1
LOC122273969	1
LOC122273971	1
LOC122273976	1
LOC122273982	1
LOC122273991	1
LOC122273995	1
LOC122274010	1
LOC122274012	1
LOC122274021	1
LOC122274022	1
LOC122274023	1
LOC122274028	1
LOC122274039	1
LOC122274041	1
LOC122274051	1
LOC122274055	1
LOC122274058	1
LOC122274064	1
LOC122274065	1
LOC122274067	1
LOC122274078	1
LOC122274092	1
LOC122274096	1
LOC122274098	1
LOC122274110	1
LOC122274121	1
LOC139424766	1
LOC139424770	1
LOC139424771	1
LOC139424775	1
LOC139424776	1
LOC139424777	1
LOC139424778	1
LOC139424779	1
LOC139424780	1
LOC139424781	1
LOC139424782	1
LOC139424783	1
LOC139424784	1
LOC139424785	1
LOC139424786	1
LOC139424787	1
LOC139424788	1
LOC139424790	1
LOC139424791	1
LOC139424792	1
LOC139424793	1
LOC139424794	1
LOC139424795	1
LOC139424796	1
LOC139424797	1
LOC139424799	1
LOC139424800	1
LOC139424801	1
LOC139424802	1
LOC139424803	1
LOC139424804	1
LOC139424805	1
LOC139424807	1
LOC139424808	1
LOC139424809	1
LOC139424810	1
LOC139424811	1
LOC139424812	1
LOC139424813	1
LOC139424814	1
LOC139424815	1
LOC139424816	1
LOC139424817	1
LOC139424818	1
LOC139424819	1
LOC139424821	1
LOC139424822	1
LOC139424823	1
LOC139424824	1
LOC139424825	1
LOC139424826	1
LOC139424827	1
LOC139424828	1
LOC139424830	1
LOC139424831	1
LOC139424832	1
LOC139424833	1
LOC139424834	1
LOC139424835	1
LOC139424836	1
LOC139424837	1
LOC139424838	1
LOC139424839	1
LOC139424840	1
LOC139424841	1
LOC139424842	1
LOC139424843	1
LOC139424844	1
LOC139424845	1
LOC139424846	1
LOC139424847	1
LOC139424849	1
LOC139424850	1
LOC139424851	1
LOC139424852	1
LOC139424853	1
LOC139424854	1
LOC139424855	1
LOC139424856	1
LOC139424857	1
LOC139424859	1
LOC139424860	1
LOC139424861	1
LOC139424862	1
LOC139424863	1
LOC139424864	1
LOC139424865	1
LOC139424866	1
LOC139424867	1
LOC139424868	1
LOC139424869	1
LOC139424870	1
LOC139424871	1
LOC139424872	1
LOC139424873	1
LOC139424874	1
LOC139424875	1
LOC139424876	1
LOC139424877	1
LOC139424878	1
LOC139424879	1
LOC139424880	1
LOC139424881	1
LOC139424884	1
LOC139424886	1
LOC139424887	1
LOC139424888	1
LOC139424889	1
LOC139424890	1
LOC139424891	1
LOC139424892	1
LOC139424893	1
LOC139424894	1
LOC139424895	1
LOC139424896	1
LOC139424897	1
LOC139424898	1
LOC139424899	1
LOC139424900	1
LOC139424901	1
LOC139424902	1
LOC139424903	1
LOC139424904	1
LOC139424905	1
LOC139424906	1
LOC139424907	1
LOC139424908	1
LOC139424909	1
LOC139424911	1
LOC139424912	1
LOC139424914	1
LOC139424915	1
LOC139424916	1
LOC139424917	1
LOC139424918	1
LOC139424919	1
LOC139424920	1
LOC139424921	1
LOC139424923	1
LOC139424924	1
LOC139424925	1
LOC139424926	1
LOC139424927	1
LOC139424928	1
LOC139424929	1
LOC139424930	1
LOC139424931	1
LOC139424932	1
LOC139424933	1
LOC139424934	1
LOC139424935	1
LOC139424936	1
LOC139424938	1
LOC139424939	1
LOC139424940	1
LOC139424941	1
LOC139424942	1
LOC139424943	1
LOC139424944	1
LOC139424945	1
LOC139424946	1
LOC139424947	1
LOC139424948	1
LOC139424949	1
LOC139424950	1
LOC139424951	1
LOC139424953	1
LOC139424955	1
LOC139424956	1
LOC139424957	1
LOC139424958	1
LOC139424959	1
LOC139424960	1
LOC139424961	1
LOC139424962	1
LOC139424963	1
LOC139424964	1
LOC139424965	1
LOC139424966	1
LOC139424967	1
LOC139424968	1
LOC139424969	1
LOC139424970	1
LOC139424971	1
LOC139424972	1
LOC139424973	1
LOC139424974	1
LOC139424975	1
LOC139424976	1
LOC139424977	1
LOC139424978	1
LOC139424979	1
LOC139424980	1
LOC139424981	1
LOC139424982	1
LOC139424983	1
LOC139424984	1
LOC139424985	1
LOC139424986	1
LOC139424987	1
LOC139424988	1
LOC139424989	1
LOC139424990	1
LOC139424992	1
LOC139424993	1
LOC139424994	1
LOC139424995	1
LOC139424996	1
LOC139424997	1
LOC139424998	1
LOC139424999	1
LOC139425000	1
LOC139425001	1
LOC139425002	1
LOC139425003	1
LOC139425004	1
LOC139425005	1
LOC139425006	1
LOC139425007	1
LOC139425008	1
LOC139425009	1
LOC139425010	1
LOC139425011	1
LOC139425012	1
LOC139425013	1
LOC139425014	1
LOC139425015	1
LOC139425016	1
LOC139425017	1
LOC139425018	1
LOC139425019	1
LOC139425020	1
LOC139425021	1
LOC139425022	1
LOC139425023	1
LOC139425024	1
LOC139425025	1
LOC139425026	1
LOC139425028	1
LOC139425030	1
LOC139425031	1
LOC139425032	1
LOC139425033	1
LOC139425034	1
LOC139425036	1
LOC139425037	1
LOC139425038	1
LOC139425040	1
LOC139425041	1
LOC139425042	1
LOC139425043	1
LOC139425044	1
LOC139425045	1
LOC139425046	1
LOC139425047	1
LOC139425048	1
LOC139425049	1
LOC139425050	1
LOC139425051	1
LOC139425052	1
LOC139425053	1
LOC139425054	1
LOC139425055	1
LOC139425056	1
LOC139425057	1
LOC139425059	1
LOC139425060	1
LOC139425061	1
LOC139425062	1
LOC139425063	1
LOC139425064	1
LOC139425065	1
LOC139425066	1
LOC139425067	1
LOC139425068	1
LOC139425070	1
LOC139425071	1
LOC139425072	1
LOC139425073	1
LOC139425074	1
LOC139425075	1
LOC139425076	1
LOC139425077	1
LOC139425078	1
LOC139425079	1
LOC139425080	1
LOC139425081	1
LOC139425082	1
LOC139425083	1
LOC139425084	1
LOC139425085	1
LOC139425086	1
LOC139425087	1
LOC139425088	1
LOC139425089	1
LOC139425090	1
LOC139425091	1
LOC139425092	1
LOC139425093	1
LOC139425094	1
LOC139425095	1
LOC139425096	1
LOC139425097	1
LOC139425098	1
LOC139425099	1
LOC139425100	1
LOC139425101	1
LOC139425103	1
LOC139425105	1
LOC139425106	1
LOC139425108	1
LOC139425109	1
LOC139425110	1
LOC139425111	1
LOC139425112	1
LOC139425113	1
LOC139425115	1
LOC139425116	1
LOC139425117	1
LOC139425118	1
LOC139425119	1
LOC139425120	1
LOC139425121	1
LOC139425122	1
LOC139425123	1
LOC139425124	1
LOC139425125	1
LOC139425126	1
LOC139425127	1
LOC139425128	1
LOC139425129	1
LOC139425130	1
LOC139425133	1
LOC139425134	1
LOC139425135	1
LOC139425136	1
LOC139425137	1
LOC139425138	1
LOC139425139	1
LOC139425140	1
LOC139425141	1
LOC139425143	1
LOC139425144	1
LOC139425146	1
LOC139425147	1
LOC139425148	1
LOC139425149	1
LOC139425150	1
LOC139425151	1
LOC139425152	1
LOC139425153	1
LOC139425154	1
LOC139425157	1
LOC139425158	1
LOC139425159	1
LOC139425160	1
LOC139425161	1
LOC139425162	1
LOC139425163	1
LOC139425164	1
LOC139425165	1
LOC139425166	1
LOC139425167	1
LOC139425168	1
LOC139425170	1
LOC139425171	1
LOC139425172	1
LOC139425173	1
LOC139425174	1
LOC139425175	1
LOC139425176	1
LOC139425177	1
LOC139425178	1
LOC139425179	1
LOC139425180	1
LOC139425181	1
LOC139425182	1
LOC139425183	1
LOC139425184	1
LOC139425185	1
LOC139425186	1
LOC139425187	1
LOC139425188	1
LOC139425189	1
LOC139425190	1
LOC139425191	1
LOC139425192	1
LOC139425193	1
LOC139425194	1
LOC139425195	1
LOC139425196	1
LOC139425197	1
LOC139425198	1
LOC139425199	1
LOC139425200	1
LOC139425201	1
LOC139425202	1
LOC139425203	1
LOC139425204	1
LOC139425205	1
LOC139425206	1
LOC139425207	1
LOC139425208	1
LOC139425209	1
LOC139425210	1
LOC139425211	1
LOC139425212	1
LOC139425213	1
LOC139425214	1
LOC139425215	1
LOC139425216	1
LOC139425217	1
LOC139425218	1
LOC139425219	1
LOC139425220	1
LOC139425223	1
LOC139425224	1
LOC139425225	1
LOC139425226	1
LOC139425227	1
LOC139425228	1
LOC139425229	1
LOC139425230	1
LOC139425232	1
LOC139425233	1
LOC139425234	1
LOC139425235	1
LOC139425236	1
LOC139425237	1
LOC139425238	1
LOC139425239	1
LOC139425240	1
LOC139425241	1
LOC139425242	1
LOC139425243	1
LOC139425244	1
LOC139425245	1
LOC139425246	1
LOC139425247	1
LOC139425248	1
LOC139425249	1
LOC139425250	1
LOC139425251	1
LOC139425252	1
LOC139425253	1
LOC139425254	1
LOC139425255	1
LOC139425256	1
LOC139425257	1
LOC139425258	1
LOC139425259	1
LOC139425260	1
LOC139425261	1
LOC139425262	1
LOC139425263	1
LOC139425264	1
LOC139425265	1
LOC139425266	1
LOC139425267	1
LOC139425268	1
LOC139425269	1
LOC139425270	1
LOC139425271	1
LOC139425272	1
LOC139425274	1
LOC139425275	1
LOC139425276	1
LOC139425277	1
LOC139425278	1
LOC139425279	1
LOC139425280	1
LOC139425281	1
LOC139425282	1
LOC139425283	1
LOC139425284	1
LOC139425285	1
LOC139425286	1
LOC139425287	1
LOC139425289	1
LOC139425290	1
LOC139425291	1
LOC139425293	1
LOC139425294	1
LOC139425295	1
LOC139425296	1
LOC139425297	1
LOC139425298	1
LOC139425299	1
LOC139425300	1
LOC139425301	1
LOC139425302	1
LOC139425303	1
LOC139425304	1
LOC139425305	1
LOC139425306	1
LOC139425307	1
LOC139425308	1
LOC139425309	1
LOC139425310	1
LOC139425311	1
LOC139425312	1
LOC139425313	1
LOC139425314	1
LOC139425315	1
LOC139425316	1
LOC139425317	1
LOC139425318	1
LOC139425319	1
LOC139425320	1
LOC139425322	1
LOC139425323	1
LOC139425324	1
LOC139425325	1
LOC139425326	1
LOC139425327	1
LOC139425328	1
LOC139425329	1
LOC139425330	1
LOC139425331	1
LOC139425332	1
LOC139425333	1
LOC139425334	1
LOC139425335	1
LOC139425336	1
LOC139425337	1
LOC139425338	1
LOC139425339	1
LOC139425340	1
LOC139425341	1
LOC139425342	1
LOC139425343	1
LOC139425344	1
LOC139425345	1
LOC139425347	1
LOC139425348	1
LOC139425349	1
LOC139425350	1
LOC139425351	1
LOC139425352	1
LOC139425353	1
LOC139425354	1
LOC139425355	1
LOC139425357	1
LOC139425358	1
LOC139425359	1
LOC139425360	1
LOC139425361	1
LOC139425362	1
LOC139425363	1
LOC139425364	1
LOC139425365	1
LOC139425367	1
LOC139425368	1
LOC139425369	1
LOC139425370	1
LOC139425371	1
LOC139425372	1
LOC139425373	1
LOC139425376	1
LOC139425378	1
LOC139425379	1
LOC139425380	1
LOC139425381	1
LOC139425382	1
LOC139425383	1
LOC139425384	1
LOC139425385	1
LOC139425386	1
LOC139425387	1
LOC139425388	1
LOC139425390	1
LOC139425392	1
LOC139425393	1
LOC139425394	1
LOC139425395	1
LOC139425396	1
LOC139425397	1
LOC139425398	1
LOC139425399	1
LOC139425400	1
LOC139425401	1
LOC139425402	1
LOC139425404	1
LOC139425406	1
LOC139425407	1
LOC139425408	1
LOC139425409	1
LOC139425410	1
LOC139425411	1
LOC139425413	1
LOC139425414	1
LOC139425415	1
LOC139425416	1
LOC139425417	1
LOC139425418	1
LOC139425419	1
LOC139425420	1
LOC139425421	1
LOC139425422	1
LOC139425423	1
LOC139425424	1
LOC139425425	1
LOC139425426	1
LOC139425427	1
LOC139425428	1
LOC139425429	1
LOC139425430	1
LOC139425431	1
LOC139425432	1
LOC139425433	1
LOC139425434	1
LOC139425435	1
LOC139425436	1
LOC139425437	1
LOC139425438	1
LOC139425439	1
LOC139425440	1
LOC139425441	1
LOC139425442	1
LOC139425443	1
LOC139425444	1
LOC139425445	1
LOC139425446	1
LOC139425447	1
LOC139425448	1
LOC139425449	1
LOC139425450	1
LOC139425451	1
LOC139425452	1
LOC139425453	1
LOC139425454	1
LOC139425455	1
LOC139425456	1
LOC139425457	1
LOC139425458	1
LOC139425459	1
LOC139425460	1
LOC139425461	1
LOC139425462	1
LOC139425463	1
LOC139425464	1
LOC139425465	1
LOC139425466	1
LOC139425467	1
LOC139425468	1
LOC139425469	1
LOC139425470	1
LOC139425471	1
LOC139425472	1
LOC139425473	1
LOC139425474	1
LOC139425475	1
LOC139425476	1
LOC139425477	1
LOC139425478	1
LOC139425479	1
LOC139425480	1
LOC139425481	1
LOC139425482	1
LOC139425483	1
LOC139425484	1
LOC139425485	1
LOC139425486	1
LOC139425487	1
LOC139425488	1
LOC139425489	1
LOC139425490	1
LOC139425491	1
LOC139425492	1
LOC139425493	1
LOC139425494	1
LOC139425495	1
LOC139425496	1
LOC139425497	1
LOC139425498	1
LOC139425499	1
LOC139425500	1
LOC139425501	1
LOC139425502	1
LOC139425503	1
LOC139425504	1
LOC139425505	1
LOC139425506	1
LOC139425507	1
LOC139425508	1
LOC139425509	1
LOC139425510	1
LOC139425511	1
LOC139425512	1
LOC139425513	1
LOC139425514	1
LOC139425515	1
LOC139425516	1
LOC139425520	1
LOC139425521	1
LOC139425522	1
LOC139425523	1
LOC139425524	1
LOC139425525	1
LOC139425526	1
LOC139425527	1
LOC139425529	1
LOC139425530	1
LOC139425531	1
LOC139425533	1
LOC139425534	1
LOC139425535	1
LOC139425536	1
LOC139425537	1
LOC139425538	1
LOC139425540	1
LOC139425541	1
LOC139425542	1
LOC139425543	1
LOC139425544	1
LOC139425545	1
LOC139425546	1
LOC139425547	1
LOC139425549	1
LOC139425550	1
LOC139425552	1
LOC139425553	1
LOC139425555	1
LOC139425556	1
LOC139425557	1
LOC139425558	1
LOC139425560	1
LOC139425561	1
LOC139425563	1
LOC139425564	1
LOC139425565	1
LOC139425566	1
LOC139425567	1
LOC139425568	1
LOC139425569	1
LOC139425570	1
LOC139425571	1
LOC139425572	1
LOC139425573	1
LOC139425574	1
LOC139425575	1
LOC139425576	1
LOC139425577	1
LOC139425578	1
LOC139425579	1
LOC139425580	1
LOC139425581	1
LOC139425582	1
LOC139425583	1
LOC139425584	1
LOC139425585	1
LOC139425586	1
LOC139425587	1
LOC139425588	1
LOC139425589	1
LOC139425590	1
LOC139425591	1
LOC139425592	1
LOC139425593	1
LOC139425594	1
LOC139425595	1
LOC139425596	1
LOC139425597	1
LOC139425598	1
LOC139425599	1
LOC139425600	1
LOC139425601	1
LOC139425602	1
LOC139425603	1
LOC139425604	1
LOC139425605	1
LOC139425606	1
LOC139425607	1
LOC139425609	1
LOC139425610	1
LOC139425611	1
LOC139425612	1
LOC139425614	1
LOC139425615	1
LOC139425616	1
LOC139425617	1
LOC139425618	1
LOC139425620	1
LOC139425621	1
LOC139425622	1
LOC139425623	1
LOC139425624	1
LOC139425625	1
LOC139425626	1
LOC139425627	1
LOC139425628	1
LOC139425629	1
LOC139425630	1
LOC139425631	1
LOC139425632	1
LOC139425633	1
LOC139425634	1
LOC139425635	1
LOC139425636	1
LOC139425637	1
LOC139425638	1
LOC139425639	1
LOC139425640	1
LOC139425641	1
LOC139425642	1
LOC139425643	1
LOC139425644	1
LOC139425645	1
LOC139425646	1
LOC139425647	1
LOC139425648	1
LOC139425649	1
LOC139425651	1
LOC139425652	1
LOC139425653	1
LOC139425654	1
LOC139425655	1
LOC139425656	1
LOC139425657	1
LOC139425658	1
LOC139425659	1
LOC139425660	1
LOC139425661	1
LOC139425662	1
LOC139425663	1
LOC139425664	1
LOC139425665	1
LOC139425666	1
LOC139425667	1
LOC139425668	1
LOC139425669	1
LOC139425670	1
LOC139425671	1
LOC139425672	1
LOC139425673	1
